"Name","Best/Val_acc","Best/Val_loss","ID","State","Notes","User","Tags","Created","Runtime","Sweep","admin.config_path","admin.dataset","admin.exp_no","admin.model","admin.recover","admin.save_path","admin.seed","admin.split","backbone_init_lr","backbone_weight_decay","batch_size","classifier_init_lr","classifier_weight_decay","data.frame_size","data.strict_size","data.target_length","data.test_augs.frame_size","data.test_augs.norm_dict.mean","data.test_augs.norm_dict.std","data.test_augs.normalise","data.test_augs.spatial_aug","data.test_augs.strict_size","data.test_augs.target_length","data.test_augs.temporal_aug","data.train_augs.frame_size","data.train_augs.norm_dict.mean","data.train_augs.norm_dict.std","data.train_augs.normalise","data.train_augs.spatial_aug","data.train_augs.strict_size","data.train_augs.target_length","data.train_augs.temporal_aug","drop_p","end_factor","eps","eta_min","frame_size","hflip_p","magnitude","max_epoch","max_wobble","min_delta","model_params.drop_p","model_params.type","num_magnitude_bins","num_ops","optimizer.backbone_init_lr","optimizer.backbone_weight_decay","optimizer.classifier_init_lr","optimizer.classifier_weight_decay","optimizer.eps","patience","scheduler.eta_min","scheduler.t0","scheduler.tmult","scheduler.type","scheduler.warm_up.end_factor","scheduler.warm_up.start_factor","scheduler.warm_up.warmup_epochs","start_factor","stopping.metric","stopping.min_delta","stopping.mode","stopping.patience","stopping.phase","stopping.type","t0","target_length","tmult","training.batch_size","training.batch_size_equivalent","training.max_epoch","training.update_per_step","update_per_step","warmup_epochs","Accuracy/Train","Accuracy/Train_Step","Accuracy/Val","Epoch","Loss/Train","Loss/Train_Step","Loss/Val","Patience count","Step"
"S3D_asl100_2ccr4tcv","52.071005917159766","1.8828670619658996","2ccr4tcv","failed","-","","","2026-08-16T04:21:51.000Z","1698","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","2ccr4tcv","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/2ccr4tcv/checkpoints","42","asl100","0.00016188666816333304","0.00034119642977512504","8","0.00001738284248538188","0.000024060710060376856","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.1888097452282231,""type"":""HORIZONTAL_FLIP""},{""frame_size"":224,""type"":""Centre_crop""},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":14,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":8,""target_length"":32}]","0.15019434109684288","1","0.0000010628395193297757","0","224","0.1888097452282231","14","200","8","0.01","0.15019434109684288","supervised","31","4","0.00016188666816333304","0.00034119642977512504","0.00001738284248538188","0.000024060710060376856","0.0000010628395193297757","20","0","10","1","CosineAnnealingWarmRestarts","1","0.023115893834422703","0","0.023115893834422703","loss","0.01","min","20","val","early_stopper","10","32","1","8","8","200","1","1","0","69.41747572815534","76.25","48.5207100591716","15","1.6482327427513557","1.4075421333312987","2.112851423062556","4","2800"
"S3D_asl100_lmid6kkr","8.579881656804734","3.958277001029268","lmid6kkr","failed","-","","","2026-08-16T03:52:48.000Z","1701","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","lmid6kkr","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/lmid6kkr/checkpoints","42","asl100","0.000022187243943647058","0.001569176649758937","8","0.000009578317689107684","0.0017212435655092656","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""max_wobble"":0,""target_length"":32,""type"":""uniform""}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.012020688392721246,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":14,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":8,""target_length"":32}]","0.6900245058438267","1","0.0002113243669950553","0","224","0.012020688392721246","14","200","8","0.01","0.6900245058438267","supervised","31","3","0.000022187243943647058","0.001569176649758937","0.000009578317689107684","0.0017212435655092656","0.0002113243669950553","20","0","11","2","CosineAnnealingWarmRestarts","1","0.004048635587516977","0","0.004048635587516977","loss","0.01","min","20","val","early_stopper","11","32","2","8","8","200","1","1","0","9.57004160887656","8.75","8.579881656804734","15","4.177342969071683","4.093675661087036","3.958277001029268","0","2820"
"S3D_asl100_dkp4htel","78.10650887573965","0.9124248617664203","dkp4htel","finished","-","","","2026-08-15T23:07:49.000Z","6226","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","dkp4htel","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/dkp4htel/checkpoints","42","asl100","0.0005554332413504757","0.000059958491064170024","8","0.0000070862040529200835","0.000038739776454586874","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.12048044003938058,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":12,""interpolation"":""bilinear""}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":1}]","0.19077432180511225","1","8.259927486525124e-7","0","224","0.12048044003938058","12","200","1","0.01","0.19077432180511225","supervised","31","3","0.0005554332413504757","0.000059958491064170024","0.0000070862040529200835","0.000038739776454586874","8.259927486525124e-7","20","0","19","1","CosineAnnealingWarmRestarts","1","0.4947596305053915","0","0.4947596305053915","loss","0.01","min","20","val","early_stopper","19","32","1","8","8","200","1","1","0","98.95977808599169","100","77.81065088757397","57","0.0565422945675258","0.030823051836341615","0.9137960056028456","20","10310"
"S3D_asl100_mdr9lyqf","45.857988165680474","1.9405869332112209","mdr9lyqf","failed","-","","","2026-08-15T22:38:48.000Z","1701","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","mdr9lyqf","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/mdr9lyqf/checkpoints","42","asl100","0.00003782987087324652","0.0001382413398506084","8","0.00006545724404207413","0.003606799936165592","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""frame_size"":224,""type"":""Centre_crop""}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.0181215227761522},{""type"":""Centre_crop"",""frame_size"":224},{""magnitude"":7,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":4}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":2}]","0.20516268798778797","1","0.0005357691031163147","0","224","0.0181215227761522","7","200","2","0.01","0.20516268798778797","supervised","31","4","0.00003782987087324652","0.0001382413398506084","0.00006545724404207413","0.003606799936165592","0.0005357691031163147","20","0","28","1","CosineAnnealingWarmRestarts","1","0.018888982883162098","2","0.018888982883162098","loss","0.01","min","20","val","early_stopper","28","32","1","8","8","200","1","1","2","60.19417475728155","68.75","45.857988165680474","15","2.129505530475082","1.9518359065055848","1.9405869332112209","0","2800"
"S3D_asl100_apdhdvfg","39.349112426035504","4.354536898390076","apdhdvfg","failed","-","","","2026-08-15T22:38:08.000Z","18839","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","apdhdvfg","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/apdhdvfg/checkpoints","42","asl100","0.0002882834278895807","0.00006034592198346435","8","0.0038311917086182503","0.0014068984591444676","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.45477839140796406,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":6,""magnitude"":4}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","0.30586159459440043","1","0.000003972145450290992","0","224","0.45477839140796406","4","200","0","0.01","0.30586159459440043","supervised","31","6","0.0002882834278895807","0.00006034592198346435","0.0038311917086182503","0.0014068984591444676","0.000003972145450290992","20","0","35","2","CosineAnnealingWarmRestarts","1","0.012310907267298688","8","0.012310907267298688","loss","0.01","min","20","val","early_stopper","35","32","2","8","8","200","1","1","8","74.89597780859917","82.5","38.16568047337278","15","0.9377650715483044","0.46840003579854966","7.198282417225101","13","2790"
"S3D_asl100_ftmtr7r1","57.10059171597633","2.180175030409613","ftmtr7r1","failed","-","","","2026-08-15T22:09:49.000Z","1700","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","ftmtr7r1","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/ftmtr7r1/checkpoints","42","asl100","0.00009653871332530548","0.014831304886311653","8","0.0021723138392788677","0.016275724659178738","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.3021496666512306,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":2,""magnitude"":11,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","0.5963181516343157","1","0.000007570737584590262","0","224","0.3021496666512306","11","200","0","0.01","0.5963181516343157","supervised","31","2","0.00009653871332530548","0.014831304886311653","0.0021723138392788677","0.016275724659178738","0.000007570737584590262","20","0","16","1","CosineAnnealingWarmRestarts","1","0.029588832970910847","8","0.029588832970910847","loss","0.01","min","20","val","early_stopper","16","32","1","8","8","200","1","1","8","86.89320388349515","95","57.10059171597633","15","0.4379806325211604","0.19336541518568992","2.180175030409613","0","2810"
"S3D_asl100_cqoeslmo","44.67455621301775","2.0471301149391974","cqoeslmo","failed","-","","","2026-08-15T22:09:08.000Z","18840","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","cqoeslmo","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/cqoeslmo/checkpoints","42","asl100","0.0007777339353877906","0.00008285572769551704","8","0.00002270741243683757","0.000016807361998705558","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.34521928764129,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":12,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":3,""target_length"":32}]","0.5113244580684239","1","0.00014830970599496944","0","224","0.34521928764129","12","200","3","0.01","0.5113244580684239","supervised","31","4","0.0007777339353877906","0.00008285572769551704","0.00002270741243683757","0.000016807361998705558","0.00014830970599496944","20","0","20","1","CosineAnnealingWarmRestarts","1","0.35597045098080177","5","0.35597045098080177","loss","0.01","min","20","val","early_stopper","20","32","1","8","8","200","1","1","5","66.57420249653259","73.75","44.67455621301775","15","1.4341917381868614","1.1838071763515472","2.0471301149391974","0","2800"
"S3D_asl100_j36e6wk9","50","2.8127486817903353","j36e6wk9","failed","-","","","2026-08-15T21:40:47.000Z","1703","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","j36e6wk9","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/j36e6wk9/checkpoints","42","asl100","0.000017495441709789663","0.0015398656485287898","8","0.0017271321583423572","0.00018974692111744124","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.36808342381445114},{""type"":""Centre_crop"",""frame_size"":224},{""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":6,""magnitude"":12}]","true","32","[{""type"":""chunked"",""max_wobble"":7,""target_length"":32}]","0.17383418478372328","1","8.461586847294622e-7","0","224","0.36808342381445114","12","200","7","0.01","0.17383418478372328","supervised","31","6","0.000017495441709789663","0.0015398656485287898","0.0017271321583423572","0.00018974692111744124","8.461586847294622e-7","20","0","29","2","CosineAnnealingWarmRestarts","1","0.03220850371099019","8","0.03220850371099019","loss","0.01","min","20","val","early_stopper","29","32","2","8","8","200","1","1","8","53.32871012482663","58.75","50","15","1.645657036406984","1.5365487098693849","2.8296345885704866","1","2780"
"S3D_asl100_bs3xzvg7","76.03550295857988","0.9335573391667688","bs3xzvg7","finished","-","","","2026-08-15T21:40:06.000Z","18845","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","bs3xzvg7","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/bs3xzvg7/checkpoints","42","asl100","0.00009882176485486212","0.000006355078409007538","8","0.000021844721360515147","0.00009271263420741148","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.1598890010849916},{""type"":""Centre_crop"",""frame_size"":224},{""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":11,""interpolation"":""bilinear""}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","0.12937088085490492","1","0.000010168620083290895","0","224","0.1598890010849916","11","200","0","0.01","0.12937088085490492","supervised","31","3","0.00009882176485486212","0.000006355078409007538","0.000021844721360515147","0.00009271263420741148","0.000010168620083290895","20","0","14","1","CosineAnnealingWarmRestarts","1","0.026304614388549377","5","0.026304614388549377","loss","0.01","min","20","val","early_stopper","14","32","1","8","8","200","1","1","5","99.09847434119278","98.75","73.66863905325444","67","0.0823009353539236","0.12411441132426262","1.2067000883121533","20","12120"
"S3D_asl100_kv7z6vkd","45.5621301775148","2.064391897700369","kv7z6vkd","failed","-","","","2026-08-15T21:11:25.000Z","1722","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","kv7z6vkd","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/kv7z6vkd/checkpoints","42","asl100","0.00007498685948513446","0.0014767052202606277","8","0.000006898353146491544","0.00005396019923489","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""max_wobble"":0,""target_length"":32,""type"":""uniform""}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.27833956133003457,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":6,""magnitude"":7,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":1,""target_length"":32}]","0.39542933530524815","1","0.000009096249940540963","0","224","0.27833956133003457","7","200","1","0.01","0.39542933530524815","supervised","31","6","0.00007498685948513446","0.0014767052202606277","0.000006898353146491544","0.00005396019923489","0.000009096249940540963","20","0","27","2","CosineAnnealingWarmRestarts","1","0.001491279310582916","5","0.001491279310582916","loss","0.01","min","20","val","early_stopper","27","32","2","8","8","200","1","1","5","62.62135922330097","58.75","43.19526627218935","15","2.1986876797246206","2.181418752670288","2.064391897700369","0","2820"
"S3D_asl100_exp082","72.7810650887574","1.2305972905928355","bwxjm6cy","finished","-","","CHUNKED, RANDAUG, compto82","2026-08-15T20:02:28.000Z","4095","","configfiles/asl100/S3D/exp082.toml","WLASL","082","S3D","false","runs/asl100/S3D/exp082/checkpoints003","44","asl100","","","","","","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.5,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""magnitude"":7,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":3}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","","","","","","","","","","","0.5","supervised","","","0.0001","0.001","0.001","0.001","0.00001","","0","20","1","CosineAnnealingWarmRestarts","","","","","loss","0.01","min","15","val","early_stopper","","","","8","8","200","1","","","98.4743411927878","98.75","68.34319526627219","36","0.05820050721745241","0.0674386796541512","1.477878657134293","15","6510"
"S3D_asl100_exp082","71.00591715976331","1.1809508739099968","n39z7osg","finished","-","","CHUNKED, RANDAUG, compto82","2026-08-15T18:59:22.000Z","3745","","configfiles/asl100/S3D/exp082.toml","WLASL","082","S3D","false","runs/asl100/S3D/exp082/checkpoints002","43","asl100","","","","","","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.5,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":7,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","","","","","","","","","","","0.5","supervised","","","0.0001","0.001","0.001","0.001","0.00001","","0","20","1","CosineAnnealingWarmRestarts","","","","","loss","0.01","min","15","val","early_stopper","","","","8","8","200","1","","","96.87933425797505","93.75","68.04733727810651","33","0.10865638712576065","0.1977742078714073","1.511010839787377","15","5970"
"S3D_asl100_lm9truxo","76.33136094674556","0.9773211462665208","lm9truxo","finished","-","","","2026-08-15T14:56:50.000Z","6114","","<in-memory:sweep>","WLASL","lm9truxo","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/lm9truxo/checkpoints","42","asl100","0.000218679377127642","0.044424860290109426","8","0.000025375718031179636","0.0005216849259422171","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""max_wobble"":0,""target_length"":32,""type"":""uniform""}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.13499948738020973,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""magnitude"":4,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":2}]","true","32","[{""type"":""chunked"",""max_wobble"":1,""target_length"":32}]","0.10120233870080482","1","0.00002519963749414871","0","224","0.13499948738020973","4","200","1","0.01","0.10120233870080482","supervised","31","2","0.000218679377127642","0.044424860290109426","0.000025375718031179636","0.0005216849259422171","0.00002519963749414871","20","0","31","2","CosineAnnealingWarmRestarts","1","0.08102489047221395","8","0.08102489047221395","loss","0.01","min","20","val","early_stopper","31","32","2","8","8","200","1","1","8","97.71151178918169","97.5","65.68047337278107","56","0.1006493182715943","0.1280219776555896","1.488148593953231","20","10130"
"S3D_asl100_hf740mwi","68.34319526627219","1.2207093483185247","hf740mwi","failed","-","","","2026-08-15T13:03:51.000Z","4996","","<in-memory:sweep>","WLASL","hf740mwi","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/hf740mwi/checkpoints","42","asl100","0.000025080150292980085","0.008862381265128534","8","0.0008715487299263785","0.0013620779975714638","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""frame_size"":224,""type"":""Centre_crop""}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.4365589941549079,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":6,""magnitude"":12}]","true","32","[{""type"":""chunked"",""max_wobble"":7,""target_length"":32}]","0.35014014569090834","1","0.00031435940085150553","0","224","0.4365589941549079","12","200","7","0.01","0.35014014569090834","supervised","31","6","0.000025080150292980085","0.008862381265128534","0.0008715487299263785","0.0013620779975714638","0.00031435940085150553","20","0","11","2","CosineAnnealingWarmRestarts","1","0.15377546332195854","8","0.15377546332195854","loss","0.01","min","20","val","early_stopper","11","32","2","8","8","200","1","1","8","81.48404993065188","77.5","63.6094674556213","45","0.6087663202506494","0.7959169238805771","1.7957010976944592","4","8180"
"S3D_asl100_mdpvz4tu","65.68047337278107","1.6118795953343403","mdpvz4tu","finished","-","","","2026-08-15T13:03:10.000Z","21331","","<in-memory:sweep>","WLASL","mdpvz4tu","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/mdpvz4tu/checkpoints","42","asl100","0.00002402527177267448","0.02809573961034388","8","0.0014398914988979143","0.0006492809972594839","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.04356165121697059},{""type"":""Centre_crop"",""frame_size"":224},{""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":2,""magnitude"":13,""interpolation"":""bilinear""}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","0.12157955611432834","1","6.108436084948957e-7","0","224","0.04356165121697059","13","200","0","0.01","0.12157955611432834","supervised","31","2","0.00002402527177267448","0.02809573961034388","0.0014398914988979143","0.0006492809972594839","6.108436084948957e-7","20","0","13","2","CosineAnnealingWarmRestarts","1","0.020415928899731928","5","0.020415928899731928","loss","0.01","min","20","val","early_stopper","13","32","2","8","8","200","1","1","5","95.49237170596392","93.75","64.49704142011835","38","0.16166268608916484","0.17946369000710546","1.824690913214944","20","6870"
"S3D_asl100_62b0qfgk","51.77514792899408","2.06621006354291","62b0qfgk","failed","-","","","2026-08-15T12:34:50.000Z","1701","","<in-memory:sweep>","WLASL","62b0qfgk","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/62b0qfgk/checkpoints","42","asl100","0.0008252416208010196","0.0004471749556458312","8","0.000543530414671588","0.004239316277580224","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""target_length"":32,""type"":""uniform"",""max_wobble"":0}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.3685174987640642,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":1,""magnitude"":4}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":6}]","0.6114880278303948","1","0.0003806593428507365","0","224","0.3685174987640642","4","200","6","0.01","0.6114880278303948","supervised","31","1","0.0008252416208010196","0.0004471749556458312","0.000543530414671588","0.004239316277580224","0.0003806593428507365","20","0","10","1","CosineAnnealingWarmRestarts","1","0.022929349667927305","8","0.022929349667927305","loss","0.01","min","20","val","early_stopper","10","32","1","8","8","200","1","1","8","88.83495145631068","95","51.77514792899408","15","0.48583520020922744","0.32300219386816026","2.06621006354291","0","2820"
"S3D_asl100_1t5na78t","73.07692307692308","1.1680043516704188","1t5na78t","failed","-","","","2026-08-15T10:42:47.000Z","4943","","<in-memory:sweep>","WLASL","1t5na78t","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/1t5na78t/checkpoints","42","asl100","0.0004393433630374199","0.003486063059162387","8","0.0064032173355595785","0.0002022906735039036","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.359247599728329,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":10,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""max_wobble"":6,""target_length"":32,""type"":""chunked""}]","0.4650089851981287","1","0.0004585034301334336","0","224","0.359247599728329","10","200","6","0.01","0.4650089851981287","supervised","31","4","0.0004393433630374199","0.003486063059162387","0.0064032173355595785","0.0002022906735039036","0.0004585034301334336","20","0","10","2","CosineAnnealingWarmRestarts","1","0.0013490923227706788","2","0.0013490923227706788","loss","0.01","min","20","val","early_stopper","10","32","2","8","8","200","1","1","2","84.6740638002774","88.75","51.77514792899408","45","0.4843161777178557","0.31306888684630396","2.6926586174502543","17","8160"
